"","Country","Year","Status","Life.expectancy","Adult.Mortality","infant.deaths","Alcohol","percentage.expenditure","Hepatitis.B","Measles","BMI","under.five.deaths","Polio","Total.expenditure","Diphtheria","HIV.AIDS","GDP","Population","thinness..1.19.years","thinness.5.9.years","Income.composition.of.resources","Schooling","WHO.Region.Code","WHO.Region","Country.Code","Sex","Alcohol.total.per.capita..15...consumption.in.liters..numeric.","Alcohol.total.per.capita..15...consumption.in.liters..low.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..high.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..string.","Average_Alcohol_Consumption","Consumption_Comparison"
"91","Albania",2014,"Developing",77.5,8,0,4.51,428.7490668,98,0,57.2,1,98,5.88,98,0.1,4575.763787,288914,1.2,1.3,0.761,14.2,"EUR","Europe","ALB","Male",10.1,8.26,12.67,"10.1 [8.26 – 12.67]",7.305,"ABOVE AVERAGE"
"92","Albania",2014,"Developing",77.5,8,0,4.51,428.7490668,98,0,57.2,1,98,5.88,98,0.1,4575.763787,288914,1.2,1.3,0.761,14.2,"EUR","Europe","ALB","Female",2.36,1.61,2.49,"2.36 [1.61 – 2.49]",3.435,"BELOW AVERAGE"
"93","Albania",2014,"Developing",77.5,8,0,4.51,428.7490668,98,0,57.2,1,98,5.88,98,0.1,4575.763787,288914,1.2,1.3,0.761,14.2,"EUR","Europe","ALB","Both sexes",6.25,5.02,7.63,"6.25 [5.02 – 7.63]",5.38,"BELOW AVERAGE"
"94","Albania",2015,"Developing",77.8,74,0,4.6,364.9752287,99,0,58,0,99,6,99,0.1,3954.22783,28873,1.2,1.3,0.762,14.2,"EUR","Europe","ALB","Both sexes",6.38,5.09,7.66,"6.38 [5.09 – 7.66]",5.49,"BELOW AVERAGE"
"95","Albania",2015,"Developing",77.8,74,0,4.6,364.9752287,99,0,58,0,99,6,99,0.1,3954.22783,28873,1.2,1.3,0.762,14.2,"EUR","Europe","ALB","Female",2.39,1.6,2.53,"2.39 [1.6 – 2.53]",3.495,"BELOW AVERAGE"
"96","Albania",2015,"Developing",77.8,74,0,4.6,364.9752287,99,0,58,0,99,6,99,0.1,3954.22783,28873,1.2,1.3,0.762,14.2,"EUR","Europe","ALB","Male",10.3,8.46,12.73,"10.3 [8.46 – 12.73]",7.45,"ABOVE AVERAGE"
"97","Algeria",2000,"Developing",71.3,145,21,0.25,154.4559436,NA,0,44.4,25,86,3.49,86,0.1,1757.17797,3118366,6.5,6.4,0.636,10.7,"AFR","Africa","DZA","Both sexes",0.3,0.25,0.43,"0.3 [0.25 – 0.43]",0.275,"BELOW AVERAGE"
"98","Algeria",2000,"Developing",71.3,145,21,0.25,154.4559436,NA,0,44.4,25,86,3.49,86,0.1,1757.17797,3118366,6.5,6.4,0.636,10.7,"AFR","Africa","DZA","Female",0.083,0.066,0.12,"0.083 [0.066 – 0.12]",0.1665,"BELOW AVERAGE"
"99","Algeria",2000,"Developing",71.3,145,21,0.25,154.4559436,NA,0,44.4,25,86,3.49,86,0.1,1757.17797,3118366,6.5,6.4,0.636,10.7,"AFR","Africa","DZA","Male",0.52,0.43,0.75,"0.52 [0.43 – 0.75]",0.385,"BELOW AVERAGE"
"100","Algeria",2001,"Developing",71.4,145,20,0.23,147.9860714,NA,2686,45.3,24,89,3.84,89,0.1,1732.857979,31592153,6.4,6.3,0.644,10.9,"AFR","Africa","DZA","Male",0.52,0.43,0.75,"0.52 [0.43 – 0.75]",0.375,"BELOW AVERAGE"
"101","Algeria",2001,"Developing",71.4,145,20,0.23,147.9860714,NA,2686,45.3,24,89,3.84,89,0.1,1732.857979,31592153,6.4,6.3,0.644,10.9,"AFR","Africa","DZA","Both sexes",0.3,0.25,0.43,"0.3 [0.25 – 0.43]",0.265,"BELOW AVERAGE"
"102","Algeria",2001,"Developing",71.4,145,20,0.23,147.9860714,NA,2686,45.3,24,89,3.84,89,0.1,1732.857979,31592153,6.4,6.3,0.644,10.9,"AFR","Africa","DZA","Female",0.083,0.066,0.12,"0.083 [0.066 – 0.12]",0.1565,"BELOW AVERAGE"
"103","Algeria",2002,"Developing",71.6,145,20,0.36,148.5119843,NA,5862,46.1,23,86,3.73,86,0.1,1774.33673,3199546,6.3,6.2,0.653,11.1,"AFR","Africa","DZA","Both sexes",0.33,0.28,0.48,"0.33 [0.28 – 0.48]",0.345,"BELOW AVERAGE"
"104","Algeria",2002,"Developing",71.6,145,20,0.36,148.5119843,NA,5862,46.1,23,86,3.73,86,0.1,1774.33673,3199546,6.3,6.2,0.653,11.1,"AFR","Africa","DZA","Female",0.091,0.073,0.14,"0.091 [0.073 – 0.14]",0.2255,"BELOW AVERAGE"
"105","Algeria",2002,"Developing",71.6,145,20,0.36,148.5119843,NA,5862,46.1,23,86,3.73,86,0.1,1774.33673,3199546,6.3,6.2,0.653,11.1,"AFR","Africa","DZA","Male",0.57,0.47,0.81,"0.57 [0.47 – 0.81]",0.465,"BELOW AVERAGE"
"106","Algeria",2003,"Developing",71.7,146,20,0.34,25.0185226,NA,15374,47,23,87,3.6,87,0.1,294.33556,3243514,6.3,6.1,0.663,11.5,"AFR","Africa","DZA","Both sexes",0.41,0.34,0.57,"0.41 [0.34 – 0.57]",0.375,"BELOW AVERAGE"
"107","Algeria",2003,"Developing",71.7,146,20,0.34,25.0185226,NA,15374,47,23,87,3.6,87,0.1,294.33556,3243514,6.3,6.1,0.663,11.5,"AFR","Africa","DZA","Male",0.7,0.58,0.98,"0.7 [0.58 – 0.98]",0.52,"BELOW AVERAGE"
"108","Algeria",2003,"Developing",71.7,146,20,0.34,25.0185226,NA,15374,47,23,87,3.6,87,0.1,294.33556,3243514,6.3,6.1,0.663,11.5,"AFR","Africa","DZA","Female",0.11,0.09,0.16,"0.11 [0.09 – 0.16]",0.225,"BELOW AVERAGE"
"109","Algeria",2004,"Developing",72.3,14,19,0.45,220.393699,81,3289,47.9,23,86,3.54,86,0.1,2598.9823,3283196,6.2,6.1,0.673,11.7,"AFR","Africa","DZA","Both sexes",0.46,0.38,0.65,"0.46 [0.38 – 0.65]",0.455,"BELOW AVERAGE"
"110","Algeria",2004,"Developing",72.3,14,19,0.45,220.393699,81,3289,47.9,23,86,3.54,86,0.1,2598.9823,3283196,6.2,6.1,0.673,11.7,"AFR","Africa","DZA","Male",0.79,0.65,1.11,"0.79 [0.65 – 1.11]",0.62,"BELOW AVERAGE"
"111","Algeria",2004,"Developing",72.3,14,19,0.45,220.393699,81,3289,47.9,23,86,3.54,86,0.1,2598.9823,3283196,6.2,6.1,0.673,11.7,"AFR","Africa","DZA","Female",0.13,0.1,0.19,"0.13 [0.1 – 0.19]",0.29,"BELOW AVERAGE"
"112","Algeria",2005,"Developing",72.9,136,19,0.5,2.548922758,83,2302,48.9,22,88,3.24,88,0.1,31.122378,33288437,6.1,6,0.68,12,"AFR","Africa","DZA","Both sexes",0.47,0.4,0.66,"0.47 [0.4 – 0.66]",0.485,"BELOW AVERAGE"
"113","Algeria",2005,"Developing",72.9,136,19,0.5,2.548922758,83,2302,48.9,22,88,3.24,88,0.1,31.122378,33288437,6.1,6,0.68,12,"AFR","Africa","DZA","Male",0.81,0.68,1.12,"0.81 [0.68 – 1.12]",0.655,"BELOW AVERAGE"
"114","Algeria",2005,"Developing",72.9,136,19,0.5,2.548922758,83,2302,48.9,22,88,3.24,88,0.1,31.122378,33288437,6.1,6,0.68,12,"AFR","Africa","DZA","Female",0.13,0.11,0.19,"0.13 [0.11 – 0.19]",0.315,"BELOW AVERAGE"
"115","Algeria",2006,"Developing",73.4,132,20,0.36,270.2401962,8,944,49.8,23,95,3.36,95,0.1,3464.6179,33777915,6.1,6,0.686,12.3,"AFR","Africa","DZA","Female",0.12,0.096,0.18,"0.12 [0.096 – 0.18]",0.24,"BELOW AVERAGE"
"116","Algeria",2006,"Developing",73.4,132,20,0.36,270.2401962,8,944,49.8,23,95,3.36,95,0.1,3464.6179,33777915,6.1,6,0.686,12.3,"AFR","Africa","DZA","Both sexes",0.44,0.36,0.62,"0.44 [0.36 – 0.62]",0.4,"BELOW AVERAGE"
"117","Algeria",2006,"Developing",73.4,132,20,0.36,270.2401962,8,944,49.8,23,95,3.36,95,0.1,3464.6179,33777915,6.1,6,0.686,12.3,"AFR","Africa","DZA","Male",0.75,0.61,1.06,"0.75 [0.61 – 1.06]",0.555,"BELOW AVERAGE"
"118","Algeria",2007,"Developing",73.8,129,20,0.44,320.3239241,9,0,5.8,23,95,3.82,95,0.1,3935.183343,34376,6,5.9,0.69,12.3,"AFR","Africa","DZA","Male",0.67,0.56,0.94,"0.67 [0.56 – 0.94]",0.555,"BELOW AVERAGE"
"119","Algeria",2007,"Developing",73.8,129,20,0.44,320.3239241,9,0,5.8,23,95,3.82,95,0.1,3935.183343,34376,6,5.9,0.69,12.3,"AFR","Africa","DZA","Both sexes",0.39,0.33,0.55,"0.39 [0.33 – 0.55]",0.415,"BELOW AVERAGE"
"120","Algeria",2007,"Developing",73.8,129,20,0.44,320.3239241,9,0,5.8,23,95,3.82,95,0.1,3935.183343,34376,6,5.9,0.69,12.3,"AFR","Africa","DZA","Female",0.11,0.086,0.17,"0.11 [0.086 – 0.17]",0.275,"BELOW AVERAGE"
"121","Algeria",2008,"Developing",74.1,126,20,0.46,43.08717334,91,217,51.8,23,92,4.2,93,0.1,495.254866,3486715,6,5.9,0.697,12.6,"AFR","Africa","DZA","Female",0.11,0.09,0.17,"0.11 [0.09 – 0.17]",0.285,"BELOW AVERAGE"
"122","Algeria",2008,"Developing",74.1,126,20,0.46,43.08717334,91,217,51.8,23,92,4.2,93,0.1,495.254866,3486715,6,5.9,0.697,12.6,"AFR","Africa","DZA","Both sexes",0.41,0.35,0.58,"0.41 [0.35 – 0.58]",0.435,"BELOW AVERAGE"
"123","Algeria",2008,"Developing",74.1,126,20,0.46,43.08717334,91,217,51.8,23,92,4.2,93,0.1,495.254866,3486715,6,5.9,0.697,12.6,"AFR","Africa","DZA","Male",0.7,0.59,0.99,"0.7 [0.59 – 0.99]",0.58,"BELOW AVERAGE"
"124","Algeria",2009,"Developing",74.4,123,20,0.5,352.0636419,94,107,52.8,23,94,5.36,95,0.1,3868.83123,3546576,6,5.9,0.705,13.1,"AFR","Africa","DZA","Both sexes",0.41,0.35,0.58,"0.41 [0.35 – 0.58]",0.455,"BELOW AVERAGE"
"125","Algeria",2009,"Developing",74.4,123,20,0.5,352.0636419,94,107,52.8,23,94,5.36,95,0.1,3868.83123,3546576,6,5.9,0.705,13.1,"AFR","Africa","DZA","Male",0.71,0.59,0.99,"0.71 [0.59 – 0.99]",0.605,"BELOW AVERAGE"
"126","Algeria",2009,"Developing",74.4,123,20,0.5,352.0636419,94,107,52.8,23,94,5.36,95,0.1,3868.83123,3546576,6,5.9,0.705,13.1,"AFR","Africa","DZA","Female",0.11,0.091,0.17,"0.11 [0.091 – 0.17]",0.305,"BELOW AVERAGE"
"127","Algeria",2010,"Developing",74.7,119,21,0.45,430.7175861,95,103,53.9,24,95,5.12,95,0.1,4463.394675,36117637,5.9,5.8,0.714,13.6,"AFR","Africa","DZA","Both sexes",0.42,0.36,0.59,"0.42 [0.36 – 0.59]",0.435,"BELOW AVERAGE"
"128","Algeria",2010,"Developing",74.7,119,21,0.45,430.7175861,95,103,53.9,24,95,5.12,95,0.1,4463.394675,36117637,5.9,5.8,0.714,13.6,"AFR","Africa","DZA","Female",0.12,0.093,0.17,"0.12 [0.093 – 0.17]",0.285,"BELOW AVERAGE"
"129","Algeria",2010,"Developing",74.7,119,21,0.45,430.7175861,95,103,53.9,24,95,5.12,95,0.1,4463.394675,36117637,5.9,5.8,0.714,13.6,"AFR","Africa","DZA","Male",0.73,0.61,1,"0.73 [0.61 – 1]",0.59,"BELOW AVERAGE"
"130","Algeria",2011,"Developing",74.9,116,21,0.56,509.0020405,95,112,55,24,95,5.29,95,0.1,5432.2523,36819558,5.9,5.8,0.724,14,"AFR","Africa","DZA","Female",0.12,0.091,0.17,"0.12 [0.091 – 0.17]",0.34,"BELOW AVERAGE"
"131","Algeria",2011,"Developing",74.9,116,21,0.56,509.0020405,95,112,55,24,95,5.29,95,0.1,5432.2523,36819558,5.9,5.8,0.724,14,"AFR","Africa","DZA","Both sexes",0.42,0.36,0.59,"0.42 [0.36 – 0.59]",0.49,"BELOW AVERAGE"
"132","Algeria",2011,"Developing",74.9,116,21,0.56,509.0020405,95,112,55,24,95,5.29,95,0.1,5432.2523,36819558,5.9,5.8,0.724,14,"AFR","Africa","DZA","Male",0.73,0.62,1.01,"0.73 [0.62 – 1.01]",0.645,"BELOW AVERAGE"
"133","Algeria",2012,"Developing",75.1,113,21,0.66,555.9260834,95,18,56.1,24,95,6.14,95,0.1,5564.82566,37565847,5.9,5.8,0.732,14.4,"AFR","Africa","DZA","Female",0.13,0.11,0.19,"0.13 [0.11 – 0.19]",0.395,"BELOW AVERAGE"
"134","Algeria",2012,"Developing",75.1,113,21,0.66,555.9260834,95,18,56.1,24,95,6.14,95,0.1,5564.82566,37565847,5.9,5.8,0.732,14.4,"AFR","Africa","DZA","Both sexes",0.48,0.41,0.65,"0.48 [0.41 – 0.65]",0.57,"BELOW AVERAGE"
"135","Algeria",2012,"Developing",75.1,113,21,0.66,555.9260834,95,18,56.1,24,95,6.14,95,0.1,5564.82566,37565847,5.9,5.8,0.732,14.4,"AFR","Africa","DZA","Male",0.82,0.7,1.11,"0.82 [0.7 – 1.11]",0.74,"BELOW AVERAGE"
"136","Algeria",2013,"Developing",75.3,112,21,0.53,544.4507432,95,25,57.2,24,95,7.12,95,0.1,5471.866766,38338562,5.9,5.8,0.737,14.4,"AFR","Africa","DZA","Female",0.14,0.11,0.2,"0.14 [0.11 – 0.2]",0.335,"BELOW AVERAGE"
"137","Algeria",2013,"Developing",75.3,112,21,0.53,544.4507432,95,25,57.2,24,95,7.12,95,0.1,5471.866766,38338562,5.9,5.8,0.737,14.4,"AFR","Africa","DZA","Male",0.91,0.75,1.23,"0.91 [0.75 – 1.23]",0.72,"BELOW AVERAGE"
"138","Algeria",2013,"Developing",75.3,112,21,0.53,544.4507432,95,25,57.2,24,95,7.12,95,0.1,5471.866766,38338562,5.9,5.8,0.737,14.4,"AFR","Africa","DZA","Both sexes",0.53,0.44,0.72,"0.53 [0.44 – 0.72]",0.53,"BELOW AVERAGE"
"139","Algeria",2014,"Developing",75.4,11,21,0.01,54.2373183,95,0,58.4,24,95,7.21,95,0.1,547.8517,39113313,6,5.8,0.741,14.4,"AFR","Africa","DZA","Both sexes",0.57,0.48,0.77,"0.57 [0.48 – 0.77]",0.29,"BELOW AVERAGE"
"140","Algeria",2014,"Developing",75.4,11,21,0.01,54.2373183,95,0,58.4,24,95,7.21,95,0.1,547.8517,39113313,6,5.8,0.741,14.4,"AFR","Africa","DZA","Female",0.15,0.12,0.22,"0.15 [0.12 – 0.22]",0.08,"BELOW AVERAGE"
"141","Algeria",2014,"Developing",75.4,11,21,0.01,54.2373183,95,0,58.4,24,95,7.21,95,0.1,547.8517,39113313,6,5.8,0.741,14.4,"AFR","Africa","DZA","Male",0.99,0.83,1.32,"0.99 [0.83 – 1.32]",0.5,"BELOW AVERAGE"
"142","Algeria",2015,"Developing",75.6,19,21,0,0,95,63,59.5,24,95,NA,95,0.1,4132.76292,39871528,6,5.8,0.743,14.4,"AFR","Africa","DZA","Female",0.16,0.13,0.23,"0.16 [0.13 – 0.23]",0.08,"BELOW AVERAGE"
"143","Algeria",2015,"Developing",75.6,19,21,0,0,95,63,59.5,24,95,NA,95,0.1,4132.76292,39871528,6,5.8,0.743,14.4,"AFR","Africa","DZA","Both sexes",0.6,0.51,0.8,"0.6 [0.51 – 0.8]",0.3,"BELOW AVERAGE"
"144","Algeria",2015,"Developing",75.6,19,21,0,0,95,63,59.5,24,95,NA,95,0.1,4132.76292,39871528,6,5.8,0.743,14.4,"AFR","Africa","DZA","Male",1.04,0.87,1.37,"1.04 [0.87 – 1.37]",0.52,"BELOW AVERAGE"
"145","Angola",2000,"Developing",45.3,48,97,1.85,15.88149254,NA,2219,15.4,160,3,2.79,28,2,555.2969419,1644924,1.9,1.9,0.382,4.6,"AFR","Africa","AGO","Both sexes",3.32,2.44,4.35,"3.32 [2.44 – 4.35]",2.585,"BELOW AVERAGE"
"146","Angola",2000,"Developing",45.3,48,97,1.85,15.88149254,NA,2219,15.4,160,3,2.79,28,2,555.2969419,1644924,1.9,1.9,0.382,4.6,"AFR","Africa","AGO","Female",1.41,1.02,1.87,"1.41 [1.02 – 1.87]",1.63,"BELOW AVERAGE"
"147","Angola",2000,"Developing",45.3,48,97,1.85,15.88149254,NA,2219,15.4,160,3,2.79,28,2,555.2969419,1644924,1.9,1.9,0.382,4.6,"AFR","Africa","AGO","Male",5.26,3.86,6.92,"5.26 [3.86 – 6.92]",3.555,"BELOW AVERAGE"
"148","Angola",2001,"Developing",45.7,44,97,2.58,30.35993647,NA,9046,15.8,159,41,5.38,38,2.1,526.168743,16983266,1.7,1.7,0.391,5.1,"AFR","Africa","AGO","Male",5.26,3.86,6.92,"5.26 [3.86 – 6.92]",3.92,"BELOW AVERAGE"
"149","Angola",2001,"Developing",45.7,44,97,2.58,30.35993647,NA,9046,15.8,159,41,5.38,38,2.1,526.168743,16983266,1.7,1.7,0.391,5.1,"AFR","Africa","AGO","Female",1.41,1.02,1.87,"1.41 [1.02 – 1.87]",1.995,"BELOW AVERAGE"
"150","Angola",2001,"Developing",45.7,44,97,2.58,30.35993647,NA,9046,15.8,159,41,5.38,38,2.1,526.168743,16983266,1.7,1.7,0.391,5.1,"AFR","Africa","AGO","Both sexes",3.32,2.44,4.35,"3.32 [2.44 – 4.35]",2.95,"BELOW AVERAGE"
"151","Angola",2002,"Developing",46.5,391,96,2.82,24.037942,NA,11945,16.3,157,37,3.63,41,2.3,711.181716,17572649,1.5,1.5,0.401,5.5,"AFR","Africa","AGO","Male",5.62,4.13,7.22,"5.62 [4.13 – 7.22]",4.22,"BELOW AVERAGE"
"152","Angola",2002,"Developing",46.5,391,96,2.82,24.037942,NA,11945,16.3,157,37,3.63,41,2.3,711.181716,17572649,1.5,1.5,0.401,5.5,"AFR","Africa","AGO","Female",1.51,1.1,1.93,"1.51 [1.1 – 1.93]",2.165,"BELOW AVERAGE"
"153","Angola",2002,"Developing",46.5,391,96,2.82,24.037942,NA,11945,16.3,157,37,3.63,41,2.3,711.181716,17572649,1.5,1.5,0.401,5.5,"AFR","Africa","AGO","Both sexes",3.55,2.61,4.53,"3.55 [2.61 – 4.53]",3.185,"BELOW AVERAGE"
"154","Angola",2003,"Developing",46.8,388,95,3.49,35.93349121,NA,1196,16.8,155,4,4.41,4,2.4,779.468356,1823369,1.4,1.3,0.406,5.9,"AFR","Africa","AGO","Both sexes",3.61,2.62,4.63,"3.61 [2.62 – 4.63]",3.55,"BELOW AVERAGE"
"155","Angola",2003,"Developing",46.8,388,95,3.49,35.93349121,NA,1196,16.8,155,4,4.41,4,2.4,779.468356,1823369,1.4,1.3,0.406,5.9,"AFR","Africa","AGO","Female",1.54,1.13,2,"1.54 [1.13 – 2]",2.515,"BELOW AVERAGE"
"156","Angola",2003,"Developing",46.8,388,95,3.49,35.93349121,NA,1196,16.8,155,4,4.41,4,2.4,779.468356,1823369,1.4,1.3,0.406,5.9,"AFR","Africa","AGO","Male",5.71,4.15,7.33,"5.71 [4.15 – 7.33]",4.6,"BELOW AVERAGE"
"157","Angola",2004,"Developing",47.1,386,94,3.53,8.8667775,NA,29,17.2,152,4,4.71,4,2.5,141.86844,18865716,1.2,1.1,0.415,6.4,"AFR","Africa","AGO","Female",1.77,1.32,2.26,"1.77 [1.32 – 2.26]",2.65,"BELOW AVERAGE"
"158","Angola",2004,"Developing",47.1,386,94,3.53,8.8667775,NA,29,17.2,152,4,4.71,4,2.5,141.86844,18865716,1.2,1.1,0.415,6.4,"AFR","Africa","AGO","Both sexes",4.12,3.09,5.21,"4.12 [3.09 – 5.21]",3.825,"BELOW AVERAGE"
"159","Angola",2004,"Developing",47.1,386,94,3.53,8.8667775,NA,29,17.2,152,4,4.71,4,2.5,141.86844,18865716,1.2,1.1,0.415,6.4,"AFR","Africa","AGO","Male",6.52,4.93,8.34,"6.52 [4.93 – 8.34]",5.025,"BELOW AVERAGE"
"160","Angola",2005,"Developing",47.4,382,92,5.04,98.19145117,NA,258,17.7,148,39,4.1,38,2.6,1443.991929,19552542,1,9.9,0.426,6.8,"AFR","Africa","AGO","Both sexes",4.8,3.68,5.91,"4.8 [3.68 – 5.91]",4.92,"BELOW AVERAGE"
"161","Angola",2005,"Developing",47.4,382,92,5.04,98.19145117,NA,258,17.7,148,39,4.1,38,2.6,1443.991929,19552542,1,9.9,0.426,6.8,"AFR","Africa","AGO","Female",2.08,1.61,2.6,"2.08 [1.61 – 2.6]",3.56,"BELOW AVERAGE"
"162","Angola",2005,"Developing",47.4,382,92,5.04,98.19145117,NA,258,17.7,148,39,4.1,38,2.6,1443.991929,19552542,1,9.9,0.426,6.8,"AFR","Africa","AGO","Male",7.58,5.82,9.39,"7.58 [5.82 – 9.39]",6.31,"ABOVE AVERAGE"
"163","Angola",2006,"Developing",47.7,381,90,5.84,25.08688824,NA,765,18.2,143,36,4.54,34,2.5,262.415149,2262399,9.8,9.7,0.439,7.2,"AFR","Africa","AGO","Male",8.9,7.13,10.9,"8.9 [7.13 – 10.9]",7.37,"ABOVE AVERAGE"
"164","Angola",2006,"Developing",47.7,381,90,5.84,25.08688824,NA,765,18.2,143,36,4.54,34,2.5,262.415149,2262399,9.8,9.7,0.439,7.2,"AFR","Africa","AGO","Female",2.47,1.97,3.05,"2.47 [1.97 – 3.05]",4.155,"BELOW AVERAGE"
"165","Angola",2006,"Developing",47.7,381,90,5.84,25.08688824,NA,765,18.2,143,36,4.54,34,2.5,262.415149,2262399,9.8,9.7,0.439,7.2,"AFR","Africa","AGO","Both sexes",5.65,4.52,6.9,"5.65 [4.52 – 6.9]",5.745,"ABOVE AVERAGE"
"166","Angola",2007,"Developing",48.2,375,87,6.35,184.8213446,73,1014,18.8,138,75,3.38,73,2.6,2878.837144,2997687,9.6,9.6,0.454,7.7,"AFR","Africa","AGO","Both sexes",6.15,4.91,7.42,"6.15 [4.91 – 7.42]",6.25,"ABOVE AVERAGE"
"167","Angola",2007,"Developing",48.2,375,87,6.35,184.8213446,73,1014,18.8,138,75,3.38,73,2.6,2878.837144,2997687,9.6,9.6,0.454,7.7,"AFR","Africa","AGO","Male",9.67,7.75,11.77,"9.67 [7.75 – 11.77]",8.01,"ABOVE AVERAGE"
"168","Angola",2007,"Developing",48.2,375,87,6.35,184.8213446,73,1014,18.8,138,75,3.38,73,2.6,2878.837144,2997687,9.6,9.6,0.454,7.7,"AFR","Africa","AGO","Female",2.72,2.16,3.28,"2.72 [2.16 – 3.28]",4.535,"BELOW AVERAGE"
"169","Angola",2008,"Developing",48.7,371,84,7.07,249.9101958,69,265,19.3,133,65,3.84,69,2.6,3868.578883,2175942,9.5,9.4,0.468,8.1,"AFR","Africa","AGO","Male",11.34,9.35,13.53,"11.34 [9.35 – 13.53]",9.205,"ABOVE AVERAGE"
"170","Angola",2008,"Developing",48.7,371,84,7.07,249.9101958,69,265,19.3,133,65,3.84,69,2.6,3868.578883,2175942,9.5,9.4,0.468,8.1,"AFR","Africa","AGO","Female",3.22,2.64,3.87,"3.22 [2.64 – 3.87]",5.145,"BELOW AVERAGE"
"171","Angola",2008,"Developing",48.7,371,84,7.07,249.9101958,69,265,19.3,133,65,3.84,69,2.6,3868.578883,2175942,9.5,9.4,0.468,8.1,"AFR","Africa","AGO","Both sexes",7.22,5.9,8.56,"7.22 [5.9 – 8.56]",7.145,"ABOVE AVERAGE"
"172","Angola",2009,"Developing",49.1,369,81,7.01,212.9229325,61,2807,19.8,127,63,4.37,6,2.5,3347.84485,22549547,9.3,9.2,0.48,8.5,"AFR","Africa","AGO","Both sexes",8.19,6.76,9.67,"8.19 [6.76 – 9.67]",7.6,"ABOVE AVERAGE"
"173","Angola",2009,"Developing",49.1,369,81,7.01,212.9229325,61,2807,19.8,127,63,4.37,6,2.5,3347.84485,22549547,9.3,9.2,0.48,8.5,"AFR","Africa","AGO","Female",3.67,3.04,4.36,"3.67 [3.04 – 4.36]",5.34,"BELOW AVERAGE"
"174","Angola",2009,"Developing",49.1,369,81,7.01,212.9229325,61,2807,19.8,127,63,4.37,6,2.5,3347.84485,22549547,9.3,9.2,0.48,8.5,"AFR","Africa","AGO","Male",12.87,10.68,15.36,"12.87 [10.68 – 15.36]",9.94,"ABOVE AVERAGE"
"175","Angola",2010,"Developing",49.6,365,78,7.8,191.6537407,77,1190,2.4,121,81,3.39,77,2.5,3529.53482,23369131,9.1,9,0.488,9,"AFR","Africa","AGO","Both sexes",9.11,7.73,10.8,"9.11 [7.73 – 10.8]",8.455,"ABOVE AVERAGE"
"176","Angola",2010,"Developing",49.6,365,78,7.8,191.6537407,77,1190,2.4,121,81,3.39,77,2.5,3529.53482,23369131,9.1,9,0.488,9,"AFR","Africa","AGO","Male",14.31,12.18,17.05,"14.31 [12.18 – 17.05]",11.055,"ABOVE AVERAGE"
"177","Angola",2010,"Developing",49.6,365,78,7.8,191.6537407,77,1190,2.4,121,81,3.39,77,2.5,3529.53482,23369131,9.1,9,0.488,9,"AFR","Africa","AGO","Female",4.08,3.48,4.91,"4.08 [3.48 – 4.91]",5.94,"ABOVE AVERAGE"
"178","Angola",2011,"Developing",51,361,75,8.06,239.8913921,72,1449,21,115,73,3.38,71,2.5,4299.12889,24218565,8.9,8.8,0.495,9.4,"AFR","Africa","AGO","Male",14.76,12.62,17.55,"14.76 [12.62 – 17.55]",11.41,"ABOVE AVERAGE"
"179","Angola",2011,"Developing",51,361,75,8.06,239.8913921,72,1449,21,115,73,3.38,71,2.5,4299.12889,24218565,8.9,8.8,0.495,9.4,"AFR","Africa","AGO","Both sexes",9.4,8,11.07,"9.4 [8 – 11.07]",8.73,"ABOVE AVERAGE"
"180","Angola",2011,"Developing",51,361,75,8.06,239.8913921,72,1449,21,115,73,3.38,71,2.5,4299.12889,24218565,8.9,8.8,0.495,9.4,"AFR","Africa","AGO","Female",4.23,3.58,5.04,"4.23 [3.58 – 5.04]",6.145,"ABOVE AVERAGE"
"181","Angola",2012,"Developing",56,358,72,8.24,256.1225243,75,4458,21.5,110,75,3.3,75,2.6,4598.249988,259615,8.8,8.6,0.508,10.3,"AFR","Africa","AGO","Male",14.96,12.69,17.66,"14.96 [12.69 – 17.66]",11.6,"ABOVE AVERAGE"
"182","Angola",2012,"Developing",56,358,72,8.24,256.1225243,75,4458,21.5,110,75,3.3,75,2.6,4598.249988,259615,8.8,8.6,0.508,10.3,"AFR","Africa","AGO","Both sexes",9.54,7.98,11.17,"9.54 [7.98 – 11.17]",8.89,"ABOVE AVERAGE"
"183","Angola",2012,"Developing",56,358,72,8.24,256.1225243,75,4458,21.5,110,75,3.3,75,2.6,4598.249988,259615,8.8,8.6,0.508,10.3,"AFR","Africa","AGO","Female",4.31,3.63,5.08,"4.31 [3.63 – 5.08]",6.275,"ABOVE AVERAGE"
"184","Angola",2013,"Developing",51.1,355,69,8.1,35.95857279,77,8523,22.1,105,67,4.26,77,2.3,484.616884,2599834,8.6,8.5,0.523,11.4,"AFR","Africa","AGO","Female",4.44,3.79,5.26,"4.44 [3.79 – 5.26]",6.27,"ABOVE AVERAGE"
"185","Angola",2013,"Developing",51.1,355,69,8.1,35.95857279,77,8523,22.1,105,67,4.26,77,2.3,484.616884,2599834,8.6,8.5,0.523,11.4,"AFR","Africa","AGO","Male",15.42,13.31,18.01,"15.42 [13.31 – 18.01]",11.76,"ABOVE AVERAGE"
